timestamp,latitude,longitude
1681712910.0005727,45.424210239506195,11.948262475939076
1681712911.000569,45.42421152423829,11.948233417148241
1681712912.0005662,45.42421360505683,11.94821003036243
1681712913.0005631,45.4242177018506,11.948189245310207
1681712914.0005608,45.42421573028438,11.9481724902937
1681712915.0005574,45.424219490275,11.948162388375207
1681712916.0005553,45.42421962703044,11.948158241894504
1681712917.0005517,45.424215632533766,11.948148435893586
1681712918.0005484,45.424211270908906,11.948136669351738
1681712919.0005455,45.42421114949199,11.948129783820455
1681712920.0005438,45.42421492276961,11.948135042946745
1681712921.0005403,45.42420362591036,11.948105035665998
1681712922.0005379,45.42419770197312,11.948089768806124
1681712923.0005345,45.42419771264131,11.94807437744332
1681712924.0005326,45.424197575025524,11.948058496433008
1681712925.0005298,45.42419552745283,11.948046829234539
1681712926.0005274,45.4242003775133,11.94803726985463
1681712927.0005236,45.42420930039316,11.948040255631682
1681712928.0005212,45.424203865843154,11.948036696583271
1681712929.0005188,45.4242152088628,11.94803925614314
1681712930.0005155,45.42422915299325,11.948040231132723
1681712931.0005136,45.42424852584628,11.94802905229989
1681712932.0005105,45.42425537363082,11.94803229058604
1681712933.0005074,45.4242597054925,11.948034579189898
1681712934.000506,45.42425755775277,11.948031427486768
1681712935.0005026,45.4242593321572,11.94803582270525
1681712936.0004997,45.42427352781701,11.948032142642894
1681712937.0004973,45.424284478423694,11.948028202080321
1681712938.0004945,45.42429212491478,11.948036209366288
1681712939.0004911,45.42428997627543,11.948059256807678
1681712940.0004888,45.42429047399708,11.94807349629003
1681712941.000486,45.42429113508805,11.948085469320315
1681712942.000484,45.42429055944691,11.948096717754861
1681712943.0004811,45.424291493965136,11.948122908606567
1681712944.0004778,45.42427079337204,11.948144630853406
1681712945.000476,45.424245668603696,11.948179460801244
1681712946.000473,45.424228944587526,11.94819787627529
1681712947.0004702,45.42422047544511,11.948226202508087
1681712948.000468,45.42421369443945,11.948243355874803
1681712949.000465,45.424207306479616,11.94826643131387
1681712950.0004625,45.4241977531502,11.948282420096726
1681712951.0004606,45.42418583205971,11.948301314908853
1681712952.0004573,45.42417299085268,11.94831181480293
1681712953.000455,45.42416149620203,11.948317250534297
1681712954.000452,45.42414839191564,11.948320162498744
1681712955.0004492,45.4241384217602,11.948319325251742
1681712956.0004473,45.42413372463463,11.948316589816695
1681712957.0004444,45.4241295813533,11.948314482546877
1681712958.000442,45.42412696277057,11.948312301632344
1681712959.0004387,45.42412201481368,11.948305012483706
1681712960.0004363,45.424118803501564,11.94829212578416
1681712961.0004344,45.42409927743079,11.948288941177728
1681712962.0004306,45.424092023518185,11.948291322962135
1681712963.0004287,45.424088866678396,11.9482876632172
1681712964.0004263,45.424089984095986,11.948282749293423
1681712965.0004227,45.42408491506054,11.948281171557277
1681712966.000421,45.42407383588189,11.948279333125182
1681712967.0004175,45.4240694347501,11.948278243746937
1681712968.0004158,45.42405656951294,11.948277393719488
1681712969.0004127,45.42403852254726,11.948268928641994
1681712970.000411,45.42402300171445,11.94825509108494
1681712971.0004077,45.424008612161124,11.948245791021597
1681712972.0004048,45.42399791502259,11.948236856890027
1681712973.000403,45.42397448653119,11.948235172803338
1681712974.0003998,45.42395204034325,11.948246401335252
1681712975.0003972,45.42393415864188,11.948261136149618
1681712976.000395,45.423926899646276,11.948278409298235
1681712977.0003922,45.42391821405948,11.948297411899762
1681712978.0003896,45.4239097168423,11.948308218143847
1681712979.0003874,45.4239014954882,11.948322004326268
1681712980.0003843,45.42388887213656,11.94835459010226
1681712981.000382,45.42387772840338,11.94837762357086
1681712982.0003788,45.42386945057151,11.94838761764185
1681712983.0003762,45.42386393884372,11.948401686090579
1681712984.0003734,45.42385829817634,11.948429182078446
1681712985.0003717,45.423842928700736,11.948442619544176
1681712986.0003686,45.42383740107111,11.948443585251594
1681712987.0003657,45.42382764090619,11.948452642993788
1681712988.000364,45.423838216505104,11.948451357621032
1681712989.0003614,45.42382050258044,11.948454696234556
1681712990.000358,45.42381168542036,11.948456066565864
1681712991.0003557,45.42379636054458,11.948457571025925
1681712992.0003526,45.423774686673795,11.948464415439645
1681712993.0003505,45.42375611224293,11.948470272594035
1681712994.0003479,45.423738693967884,11.94847627512358
1681712995.0003455,45.423724001020474,11.948475127583908
1681712996.000343,45.423701179344576,11.948474766475965
1681712997.00034,45.423679657093416,11.9484622038043
1681712998.0003371,45.42366770527904,11.94844925770733
1681712999.0003352,45.42365175521474,11.948447241473751
1681713000.0003324,45.4236407572476,11.948445612013964
1681713001.0003295,45.4236295196485,11.94844733769837
1681713002.000327,45.42362253880703,11.948447905651566
1681713003.0003252,45.42361403800334,11.948450258116095
1681713004.000322,45.42360870878682,11.9484529298652
1681713005.000319,45.4235980191012,11.94845052491205
1681713006.0003176,45.42358422115256,11.948445728236877
1681713007.0003142,45.423570357269206,11.948436808686568
1681713008.0003116,45.4235579179133,11.948427413613546
1681713009.000309,45.42354521300375,11.948420465421382
1681713010.0003061,45.423530713487665,11.948411754047068
1681713011.0003045,45.42352756164177,11.948401795999242
1681713012.000301,45.42351655329988,11.948392153726799
1681713013.0002985,45.42351056553472,11.94838258323218
1681713014.000296,45.42350244449172,11.948383616268721
1681713015.000294,45.42350230393099,11.948374280529679
1681713016.0002909,45.42350253393541,11.948348790319319
1681713017.000288,45.423502651301405,11.948328555967935
1681713018.000286,45.423497129440676,11.948307351767943
1681713019.0002837,45.42347882903849,11.94828677144065
1681713020.0002804,45.423451928438126,11.948276852959749
1681713021.0002785,45.42342963790817,11.948265780550269
1681713022.0002759,45.42340855144588,11.9482626295931
1681713023.0002723,45.423393508556515,11.94825513990227
1681713024.0002704,45.42338043159568,11.948254794141475
1681713025.000267,45.42337418403273,11.948243824975362
1681713026.0002656,45.4233770536516,11.948230447346644
1681713027.0002618,45.42337430153305,11.948202019176232
1681713028.0002599,45.42338434916977,11.948184676328337
1681713029.0002568,45.42339171113422,11.948177712035886
1681713030.000254,45.42340312079935,11.948169189399891
1681713031.0002513,45.42341579994245,11.948172596795445
1681713032.0002494,45.42342892800896,11.948165812519916
1681713033.0002468,45.423439606648685,11.948155336707535
1681713034.0002441,45.423450377887654,11.948138387223
1681713035.0002408,45.423457182672756,11.948125234264173
1681713036.0002384,45.4234651366223,11.94811098296288
1681713037.0002365,45.423470970317965,11.948087200035646
1681713038.000233,45.423473386817186,11.948070959769815
1681713039.0002303,45.42348152674279,11.9480633787838
1681713040.0002286,45.42348989014185,11.94804619124211
1681713041.000226,45.42349839588946,11.94803205987988
1681713042.0002227,45.423508736615624,11.948016725068511
1681713043.0002208,45.42351948966561,11.947999115283817
1681713044.0002184,45.42353025056101,11.947985255013892
1681713045.0002155,45.42353669842353,11.947974549399813
1681713046.0002131,45.42354573410199,11.94796893632991
1681713047.0002103,45.423552277679676,11.947968438498467
1681713048.000208,45.42356351221897,11.94797226247519
1681713049.0002055,45.42357169191446,11.947975788128606
1681713050.0002027,45.42358655770413,11.947979797916915
1681713051.0001998,45.42359920440374,11.947984892625971
1681713052.0001984,45.42361403194483,11.947990019402434
1681713053.0001948,45.42362369348164,11.947993944198004
1681713054.0001915,45.42363732898898,11.94799673836378
1681713055.0001893,45.42364725198668,11.948000755845522
1681713056.0001879,45.42365565084737,11.948004334214772
1681713057.000184,45.423659614108274,11.948007510926814
1681713058.0001822,45.42366440094777,11.9480100299332
